ID;rodada;hora;mandante;visitante;mandante_placar;visitante_placar;mandante_estado;visitante_estado;gcontra_mandante;gcontra_visitante;penalti_mandante;penalti_visitante
301;26;16:00;Vasco;Vitoria;1;0;RJ;BA;0.0;0.0;0.0;0.0
302;26;16:00;Bahia;Internacional;1;3;BA;RS;0.0;0.0;0.0;0.0
303;26;16:00;Figueirense;Santos;1;0;SC;SP;0.0;0.0;0.0;0.0
304;26;16:00;Coritiba;Juventude;1;0;PR;RS;0.0;0.0;0.0;0.0
305;26;18:00;Atletico-MG;Athletico-PR;1;2;MG;PR;0.0;0.0;0.0;0.0
306;26;18:00;Sao Paulo;Criciuma;0;0;SP;SC;0.0;0.0;0.0;0.0
307;26;16:00;Paysandu;Corinthians;2;2;PA;SP;0.0;0.0;0.0;0.0
308;26;16:00;Sao Caetano;Fortaleza;3;0;SP;CE;0.0;0.0;0.0;0.0
309;26;16:00;Ponte Preta;Cruzeiro;1;3;SP;MG;0.0;0.0;0.0;0.0
310;26;16:00;Parana;Guarani;0;0;PR;SP;0.0;0.0;0.0;0.0
311;26;16:00;Gremio;Goias;0;1;RS;GO;0.0;0.0;0.0;0.0
312;26;18:00;Fluminense;Flamengo;0;1;RJ;RJ;0.0;0.0;0.0;0.0
313;27;20:30;Flamengo;Sao Caetano;1;0;RJ;SP;0.0;0.0;0.0;0.0
314;27;20:30;Goias;Parana;1;0;GO;PR;0.0;0.0;0.0;0.0
315;27;20:30;Juventude;Bahia;1;0;RS;BA;0.0;0.0;0.0;0.0
316;27;20:30;Cruzeiro;Coritiba;2;2;MG;PR;0.0;0.0;0.0;0.0
317;27;20:30;Athletico-PR;Figueirense;1;2;PR;SC;0.0;0.0;0.0;0.0
318;27;20:30;Vitoria;Gremio;4;1;BA;RS;0.0;0.0;0.0;0.0
319;27;21:40;Santos;Paysandu;2;0;SP;PA;0.0;0.0;0.0;0.0
320;27;21:40;Fortaleza;Sao Paulo;0;2;CE;SP;0.0;0.0;0.0;0.0
321;27;21:40;Corinthians;Vasco;0;0;SP;RJ;0.0;0.0;0.0;0.0
322;27;15:00;Internacional;Fluminense;0;1;RS;RJ;0.0;0.0;0.0;0.0
323;27;20:30;Guarani;Atletico-MG;2;2;SP;MG;0.0;0.0;0.0;0.0
324;27;20:30;Criciuma;Ponte Preta;3;0;SC;SP;0.0;0.0;0.0;0.0
325;28;16:00;Santos;Flamengo;2;1;SP;RJ;0.0;0.0;0.0;0.0
326;28;16:00;Athletico-PR;Fortaleza;3;1;PR;CE;0.0;0.0;0.0;0.0
327;28;16:00;Goias;Cruzeiro;1;0;GO;MG;0.0;0.0;0.0;0.0
328;28;18:00;Gremio;Sao Caetano;0;0;RS;SP;0.0;0.0;0.0;0.0
329;28;16:00;Vasco;Sao Paulo;3;2;RJ;SP;0.0;0.0;0.0;0.0
330;28;16:00;Paysandu;Ponte Preta;3;2;PA;SP;0.0;0.0;0.0;0.0
331;28;16:00;Parana;Fluminense;2;0;PR;RJ;0.0;0.0;0.0;0.0
332;28;16:00;Vitoria;Juventude;3;0;BA;RS;0.0;0.0;0.0;0.0
333;28;16:00;Guarani;Criciuma;1;0;SP;SC;0.0;0.0;0.0;0.0
334;28;16:00;Figueirense;Coritiba;1;2;SC;PR;0.0;0.0;0.0;0.0
335;28;18:00;Corinthians;Internacional;3;1;SP;RS;0.0;0.0;0.0;0.0
336;28;18:00;Atletico-MG;Bahia;1;0;MG;BA;0.0;0.0;0.0;0.0
337;29;16:00;Fluminense;Gremio;2;0;RJ;RS;0.0;0.0;0.0;0.0
338;29;16:00;Fortaleza;Santos;0;0;CE;SP;0.0;0.0;0.0;0.0
339;29;16:00;Internacional;Vitoria;0;1;RS;BA;0.0;0.0;0.0;0.0
340;29;18:00;Cruzeiro;Guarani;4;1;MG;SP;0.0;0.0;0.0;0.0
341;29;18:00;Sao Paulo;Paysandu;1;0;SP;PA;0.0;0.0;0.0;0.0
342;29;16:00;Sao Caetano;Vasco;1;0;SP;RJ;0.0;0.0;0.0;0.0
343;29;16:00;Juventude;Goias;0;2;RS;GO;0.0;0.0;0.0;0.0
344;29;16:00;Flamengo;Corinthians;1;0;RJ;SP;0.0;0.0;0.0;0.0
345;29;16:00;Bahia;Parana;4;2;BA;PR;0.0;0.0;0.0;0.0
346;29;16:00;Ponte Preta;Figueirense;1;1;SP;SC;0.0;0.0;0.0;0.0
347;29;18:00;Criciuma;Athletico-PR;2;0;SC;PR;0.0;0.0;0.0;0.0
348;29;18:00;Coritiba;Atletico-MG;2;2;PR;MG;0.0;0.0;0.0;0.0
349;30;16:00;Santos;Criciuma;5;2;SP;SC;0.0;0.0;0.0;0.0
350;30;16:00;Athletico-PR;Cruzeiro;1;4;PR;MG;0.0;0.0;0.0;0.0
351;30;18:00;Gremio;Bahia;1;1;RS;BA;0.0;0.0;0.0;0.0
352;30;18:00;Corinthians;Fortaleza;2;0;SP;CE;0.0;0.0;0.0;0.0
353;30;16:00;Vitoria;Flamengo;1;0;BA;RJ;0.0;0.0;0.0;0.0
354;30;16:00;Figueirense;Sao Paulo;2;2;SC;SP;0.0;0.0;0.0;0.0
355;30;16:00;Goias;Internacional;3;1;GO;RS;0.0;0.0;0.0;0.0
356;30;16:00;Paysandu;Sao Caetano;1;0;PA;SP;0.0;0.0;0.0;0.0
357;30;16:00;Guarani;Juventude;2;0;SP;RS;0.0;0.0;0.0;0.0
358;30;16:00;Parana;Coritiba;2;3;PR;PR;0.0;0.0;0.0;0.0
359;30;18:00;Vasco;Fluminense;1;0;RJ;RJ;0.0;0.0;0.0;0.0
360;30;18:00;Atletico-MG;Ponte Preta;2;0;MG;SP;0.0;0.0;0.0;0.0
361;31;16:00;Cruzeiro;Santos;3;0;MG;SP;0.0;0.0;0.0;0.0
362;31;16:00;Coritiba;Gremio;1;0;PR;RS;0.0;0.0;0.0;0.0
363;31;16:00;Ponte Preta;Parana;4;0;SP;PR;0.0;0.0;0.0;0.0
364;31;18:00;Fluminense;Paysandu;1;1;RJ;PA;0.0;0.0;0.0;0.0
365;31;18:00;Internacional;Guarani;2;0;RS;SP;0.0;0.0;0.0;0.0
366;31;16:00;Bahia;Vasco;3;0;BA;RJ;0.0;0.0;0.0;0.0
367;31;16:00;Criciuma;Corinthians;1;0;SC;SP;0.0;0.0;0.0;0.0
368;31;16:00;Fortaleza;Vitoria;1;0;CE;BA;0.0;0.0;0.0;0.0
369;31;16:00;Juventude;Athletico-PR;4;0;RS;PR;0.0;0.0;0.0;0.0
370;31;16:00;Sao Caetano;Figueirense;0;2;SP;SC;0.0;0.0;0.0;0.0
371;31;18:00;Sao Paulo;Atletico-MG;2;2;SP;MG;0.0;0.0;0.0;0.0
372;31;18:00;Flamengo;Goias;1;1;RJ;GO;0.0;0.0;0.0;0.0
373;32;19:00;Athletico-PR;Internacional;2;1;PR;RS;0.0;0.0;0.0;0.0
374;32;20:30;Gremio;Ponte Preta;2;2;RS;SP;0.0;0.0;0.0;0.0
375;32;20:30;Goias;Fortaleza;0;1;GO;CE;0.0;0.0;0.0;0.0
376;32;20:30;Paysandu;Bahia;4;0;PA;BA;0.0;0.0;0.0;0.0
377;32;20:30;Vitoria;Criciuma;1;1;BA;SC;0.0;0.0;0.0;0.0
378;32;21:40;Guarani;Flamengo;5;3;SP;RJ;0.0;0.0;0.0;0.0
379;32;21:40;Parana;Sao Paulo;4;2;PR;SP;0.0;0.0;0.0;0.0
380;32;21:40;Santos;Juventude;1;1;SP;RS;0.0;0.0;0.0;0.0
381;32;21:40;Corinthians;Cruzeiro;0;1;SP;MG;0.0;0.0;0.0;0.0
382;32;20:30;Figueirense;Fluminense;2;2;SC;RJ;0.0;0.0;0.0;0.0
383;32;20:30;Vasco;Coritiba;2;1;RJ;PR;0.0;0.0;0.0;0.0
384;32;20:30;Atletico-MG;Sao Caetano;3;1;MG;SP;0.0;0.0;0.0;0.0
385;33;16:00;Internacional;Santos;1;0;RS;SP;0.0;0.0;0.0;0.0
386;33;16:00;Sao Paulo;Gremio;3;1;SP;RS;0.0;0.0;0.0;0.0
387;33;18:00;Flamengo;Athletico-PR;2;1;RJ;PR;0.0;0.0;0.0;0.0
388;33;16:00;Cruzeiro;Vitoria;1;0;MG;BA;0.0;0.0;0.0;0.0
389;33;16:00;Bahia;Figueirense;1;1;BA;SC;0.0;0.0;0.0;0.0
390;33;16:00;Criciuma;Goias;1;0;SC;GO;0.0;0.0;0.0;0.0
391;33;16:00;Fortaleza;Guarani;3;0;CE;SP;0.0;0.0;0.0;0.0
392;33;16:00;Juventude;Corinthians;6;1;RS;SP;0.0;0.0;0.0;0.0
393;33;16:00;Ponte Preta;Vasco;2;2;SP;RJ;0.0;0.0;0.0;0.0
394;33;16:00;Sao Caetano;Parana;2;0;SP;PR;0.0;0.0;0.0;0.0
395;33;18:00;Fluminense;Atletico-MG;0;1;RJ;MG;0.0;0.0;0.0;0.0
396;33;18:00;Coritiba;Paysandu;1;0;PR;PA;0.0;0.0;0.0;0.0
397;34;16:00;Athletico-PR;Fluminense;0;0;PR;RJ;0.0;0.0;0.0;0.0
398;34;16:00;Paysandu;Internacional;0;0;PA;RS;0.0;0.0;0.0;0.0
399;34;16:00;Sao Caetano;Ponte Preta;1;0;SP;SP;0.0;0.0;0.0;0.0
400;34;18:00;Gremio;Figueirense;3;1;RS;SC;0.0;0.0;0.0;0.0
401;34;18:00;Sao Paulo;Santos;1;2;SP;SP;0.0;0.0;0.0;0.0
402;34;16:00;Vitoria;Corinthians;1;2;BA;SP;0.0;0.0;0.0;0.0
403;34;16:00;Goias;Bahia;3;1;GO;BA;0.0;0.0;0.0;0.0
404;34;16:00;Atletico-MG;Vasco;2;1;MG;RJ;0.0;0.0;0.0;0.0
405;34;16:00;Juventude;Fortaleza;2;2;RS;CE;0.0;0.0;0.0;0.0
406;34;16:00;Guarani;Coritiba;2;1;SP;PR;0.0;0.0;0.0;0.0
407;34;18:00;Flamengo;Parana;0;3;RJ;PR;0.0;0.0;0.0;0.0
408;34;18:00;Criciuma;Cruzeiro;1;3;SC;MG;0.0;0.0;0.0;0.0
409;35;19:00;Vasco;Juventude;1;1;RJ;RS;0.0;0.0;0.0;0.0
410;35;20:30;Fortaleza;Gremio;2;2;CE;RS;0.0;0.0;0.0;0.0
411;35;20:30;Corinthians;Sao Caetano;0;3;SP;SP;0.0;0.0;0.0;0.0
412;35;20:30;Coritiba;Goias;1;0;PR;GO;0.0;0.0;0.0;0.0
413;35;20:30;Ponte Preta;Athletico-PR;2;2;SP;PR;0.0;0.0;0.0;0.0
414;35;21:40;Santos;Guarani;1;1;SP;SP;0.0;0.0;0.0;0.0
415;35;21:40;Bahia;Sao Paulo;3;0;BA;SP;0.0;0.0;0.0;0.0
416;35;21:40;Cruzeiro;Flamengo;2;0;MG;RJ;0.0;0.0;0.0;0.0
417;35;20:30;Parana;Paysandu;4;2;PR;PA;0.0;0.0;0.0;0.0
418;35;20:30;Internacional;Criciuma;2;0;RS;SC;0.0;0.0;0.0;0.0
419;35;20:30;Fluminense;Vitoria;2;0;RJ;BA;0.0;0.0;0.0;0.0
420;35;20:30;Figueirense;Atletico-MG;0;1;SC;MG;0.0;0.0;0.0;0.0
421;36;16:00;Athletico-PR;Coritiba;2;0;PR;PR;0.0;0.0;0.0;0.0
422;36;16:00;Guarani;Ponte Preta;1;3;SP;SP;0.0;0.0;0.0;0.0
423;36;16:00;Sao Caetano;Santos;2;2;SP;SP;0.0;0.0;0.0;0.0
424;36;16:00;Atletico-MG;Cruzeiro;0;1;MG;MG;0.0;0.0;0.0;0.0
425;36;16:00;Figueirense;Criciuma;4;2;SC;SC;0.0;0.0;0.0;0.0
426;36;16:00;Sao Paulo;Corinthians;3;0;SP;SP;0.0;0.0;0.0;0.0
427;36;16:00;Vitoria;Bahia;2;1;BA;BA;0.0;0.0;0.0;0.0
428;36;16:00;Goias;Fluminense;6;1;GO;RJ;0.0;0.0;0.0;0.0
429;36;16:00;Juventude;Parana;1;1;RS;PR;0.0;0.0;0.0;0.0
430;36;18:00;Flamengo;Vasco;2;1;RJ;RJ;0.0;0.0;0.0;0.0
431;36;18:00;Internacional;Gremio;0;1;RS;RS;0.0;0.0;0.0;0.0
432;36;16:00;Paysandu;Fortaleza;3;0;PA;CE;0.0;0.0;0.0;0.0
433;37;16:00;Goias;Sao Paulo;3;1;GO;SP;0.0;0.0;0.0;0.0
434;37;16:00;Guarani;Fluminense;2;0;SP;RJ;0.0;0.0;0.0;0.0
435;37;18:00;Flamengo;Paysandu;2;0;RJ;PA;0.0;0.0;0.0;0.0
436;37;18:00;Gremio;Atletico-MG;2;2;RS;MG;0.0;0.0;0.0;0.0
437;37;19:00;Coritiba;Bahia;3;2;PR;BA;0.0;0.0;0.0;0.0
438;37;16:00;Parana;Internacional;4;0;PR;RS;0.0;0.0;0.0;0.0
439;37;16:00;Santos;Athletico-PR;3;2;SP;PR;0.0;0.0;0.0;0.0
440;37;16:00;Criciuma;Vasco;2;1;SC;RJ;0.0;0.0;0.0;0.0
441;37;17:00;Fortaleza;Figueirense;1;1;CE;SC;0.0;0.0;0.0;0.0
442;37;17:00;Vitoria;Sao Caetano;0;0;BA;SP;0.0;0.0;0.0;0.0
443;37;18:00;Corinthians;Ponte Preta;3;0;SP;SP;0.0;0.0;0.0;0.0
444;37;18:00;Cruzeiro;Juventude;1;2;MG;RS;0.0;0.0;0.0;0.0
445;38;20:30;Ponte Preta;Goias;0;2;SP;GO;0.0;0.0;0.0;0.0
446;38;20:30;Sao Caetano;Coritiba;2;0;SP;PR;0.0;0.0;0.0;0.0
447;38;20:30;Athletico-PR;Vitoria;1;2;PR;BA;0.0;0.0;0.0;0.0
448;38;20:30;Figueirense;Flamengo;0;0;SC;RJ;0.0;0.0;0.0;0.0
449;38;21:40;Fluminense;Corinthians;1;0;RJ;SP;0.0;0.0;0.0;0.0
450;38;21:40;Internacional;Cruzeiro;1;0;RS;MG;0.0;0.0;0.0;0.0
451;38;21:40;Bahia;Santos;4;7;BA;SP;0.0;0.0;0.0;0.0
452;38;21:30;Paysandu;Criciuma;4;0;PA;SC;0.0;0.0;0.0;0.0
453;38;20:30;Sao Paulo;Guarani;3;3;SP;SP;0.0;0.0;0.0;0.0
454;38;20:30;Atletico-MG;Parana;2;2;MG;PR;0.0;0.0;0.0;0.0
455;38;20:30;Juventude;Gremio;1;2;RS;RS;0.0;0.0;0.0;0.0
456;38;20:30;Vasco;Fortaleza;1;1;RJ;CE;0.0;0.0;0.0;0.0
457;39;16:00;Coritiba;Santos;0;4;PR;SP;0.0;0.0;0.0;0.0
458;39;16:00;Bahia;Fluminense;2;2;BA;RJ;0.0;0.0;0.0;0.0
459;39;17:00;Ponte Preta;Vitoria;1;1;SP;BA;0.0;0.0;0.0;0.0
460;39;19:00;Cruzeiro;Figueirense;1;0;MG;SC;0.0;0.0;0.0;0.0
461;39;16:00;Sao Caetano;Sao Paulo;0;1;SP;SP;0.0;0.0;0.0;0.0
462;39;16:00;Parana;Vasco;3;3;PR;RJ;0.0;0.0;0.0;0.0
463;39;16:00;Goias;Guarani;3;0;GO;SP;0.0;0.0;0.0;0.0
464;39;16:00;Criciuma;Fortaleza;2;2;SC;CE;0.0;0.0;0.0;0.0
465;39;16:00;Corinthians;Athletico-PR;2;3;SP;PR;0.0;0.0;0.0;0.0
466;39;17:00;Paysandu;Atletico-MG;1;0;PA;MG;0.0;0.0;0.0;0.0
467;39;18:00;Flamengo;Gremio;2;1;RJ;RS;0.0;0.0;0.0;0.0
468;39;18:00;Internacional;Juventude;0;0;RS;RS;0.0;0.0;0.0;0.0
469;40;16:00;Guarani;Bahia;3;2;SP;BA;0.0;0.0;0.0;0.0
470;40;16:00;Athletico-PR;Sao Caetano;1;0;PR;SP;0.0;0.0;0.0;0.0
471;40;16:00;Gremio;Parana;0;2;RS;PR;0.0;0.0;0.0;0.0
472;40;18:00;Fluminense;Ponte Preta;2;2;RJ;SP;0.0;0.0;0.0;0.0
473;40;18:00;Atletico-MG;Criciuma;1;1;MG;SC;0.0;0.0;0.0;0.0
474;40;16:00;Santos;Corinthians;3;1;SP;SP;0.0;0.0;0.0;0.0
475;40;16:00;Juventude;Flamengo;2;2;RS;RJ;0.0;0.0;0.0;0.0
476;40;16:00;Fortaleza;Cruzeiro;1;2;CE;MG;0.0;0.0;0.0;0.0
477;40;16:00;Figueirense;Paysandu;6;0;SC;PA;0.0;0.0;0.0;0.0
478;40;17:00;Vitoria;Goias;3;4;BA;GO;0.0;0.0;0.0;0.0
479;40;18:00;Vasco;Internacional;0;1;RJ;RS;0.0;0.0;0.0;0.0
480;40;18:00;Sao Paulo;Coritiba;1;0;SP;PR;0.0;0.0;0.0;0.0
481;41;20:30;Parana;Figueirense;1;1;PR;SC;0.0;0.0;0.0;0.0
482;41;20:30;Internacional;Fortaleza;1;1;RS;CE;0.0;0.0;0.0;0.0
483;41;20:30;Juventude;Criciuma;3;1;RS;SC;0.0;0.0;0.0;0.0
484;41;21:30;Paysandu;Vasco;1;2;PA;RJ;0.0;0.0;0.0;0.0
485;41;21:40;Sao Paulo;Fluminense;1;0;SP;RJ;0.0;0.0;0.0;0.0
486;41;21:40;Coritiba;Corinthians;1;0;PR;SP;0.0;0.0;0.0;0.0
487;41;21:40;Santos;Vitoria;3;1;SP;BA;0.0;0.0;0.0;0.0
488;41;21:40;Cruzeiro;Gremio;3;0;MG;RS;0.0;0.0;0.0;0.0
489;41;21:30;Bahia;Ponte Preta;1;0;BA;SP;0.0;0.0;0.0;0.0
490;41;20:30;Goias;Athletico-PR;4;1;GO;PR;0.0;0.0;0.0;0.0
491;41;21:30;Flamengo;Atletico-MG;3;2;RJ;MG;0.0;0.0;0.0;0.0
492;41;20:30;Guarani;Sao Caetano;0;1;SP;SP;0.0;0.0;0.0;0.0
493;42;16:00;Fluminense;Coritiba;3;2;RJ;PR;0.0;0.0;0.0;0.0
494;42;18:00;Gremio;Paysandu;2;0;RS;PA;0.0;0.0;0.0;0.0
495;42;18:00;Criciuma;Parana;1;2;SC;PR;0.0;0.0;0.0;0.0
496;42;16:00;Ponte Preta;Santos;3;4;SP;SP;0.0;0.0;0.0;0.0
497;42;16:00;Vasco;Cruzeiro;0;1;RJ;MG;0.0;0.0;0.0;0.0
498;42;16:00;Fortaleza;Flamengo;4;1;CE;RJ;0.0;0.0;0.0;0.0
499;42;16:00;Athletico-PR;Sao Paulo;4;3;PR;SP;0.0;0.0;0.0;0.0
500;42;16:00;Sao Caetano;Bahia;4;1;SP;BA;0.0;0.0;0.0;0.0
501;42;16:00;Figueirense;Juventude;2;1;SC;RS;0.0;0.0;0.0;0.0
502;42;17:00;Vitoria;Guarani;0;0;BA;SP;0.0;0.0;0.0;0.0
503;42;18:00;Corinthians;Goias;2;0;SP;GO;0.0;0.0;0.0;0.0
504;42;18:00;Atletico-MG;Internacional;1;2;MG;RS;0.0;0.0;0.0;0.0
505;43;17:00;Figueirense;Internacional;3;2;SC;RS;0.0;0.0;0.0;0.0
506;43;17:00;Atletico-MG;Fortaleza;2;0;MG;CE;0.0;0.0;0.0;0.0
507;43;17:00;Coritiba;Ponte Preta;1;1;PR;SP;0.0;0.0;0.0;0.0
508;43;18:00;Gremio;Vasco;4;3;RS;RJ;0.0;0.0;0.0;0.0
509;43;18:00;Flamengo;Criciuma;1;0;RJ;SC;0.0;0.0;0.0;0.0
510;43;16:00;Santos;Fluminense;3;1;SP;RJ;0.0;0.0;0.0;0.0
511;43;16:00;Parana;Cruzeiro;1;3;PR;MG;0.0;0.0;0.0;0.0
512;43;17:00;Sao Caetano;Goias;1;0;SP;GO;0.0;0.0;0.0;0.0
513;43;17:00;Bahia;Athletico-PR;0;2;BA;PR;0.0;0.0;0.0;0.0
514;43;18:00;Sao Paulo;Vitoria;3;1;SP;BA;0.0;0.0;0.0;0.0
515;43;18:00;Guarani;Corinthians;0;1;SP;SP;0.0;0.0;0.0;0.0
516;43;18:00;Paysandu;Juventude;3;2;PA;RS;0.0;0.0;0.0;0.0
517;44;17:00;Vasco;Figueirense;1;0;RJ;SC;0.0;0.0;0.0;0.0
518;44;17:00;Juventude;Atletico-MG;1;0;RS;MG;0.0;0.0;0.0;0.0
519;44;17:00;Athletico-PR;Guarani;3;1;PR;SP;0.0;0.0;0.0;0.0
520;44;18:00;Fluminense;Sao Caetano;2;1;RJ;SP;0.0;0.0;0.0;0.0
521;44;18:00;Internacional;Flamengo;3;1;RS;RJ;0.0;0.0;0.0;0.0
522;44;16:00;Goias;Santos;3;0;GO;SP;0.0;0.0;0.0;0.0
523;44;16:00;Fortaleza;Parana;5;3;CE;PR;0.0;0.0;0.0;0.0
524;44;16:00;Criciuma;Gremio;0;2;SC;RS;0.0;0.0;0.0;0.0
525;44;17:00;Vitoria;Coritiba;1;0;BA;PR;0.0;0.0;0.0;0.0
526;44;18:00;Ponte Preta;Sao Paulo;1;2;SP;SP;0.0;0.0;0.0;0.0
527;44;18:00;Corinthians;Bahia;1;2;SP;BA;0.0;0.0;0.0;0.0
528;44;16:00;Cruzeiro;Paysandu;2;1;MG;PA;0.0;0.0;0.0;0.0
529;45;17:00;Vitoria;Atletico-MG;0;1;BA;MG;0.0;0.0;0.0;0.0
530;45;17:00;Goias;Figueirense;0;3;GO;SC;0.0;0.0;0.0;0.0
531;45;18:00;Athletico-PR;Vasco;2;2;PR;RJ;0.0;0.0;0.0;0.0
532;45;18:00;Corinthians;Parana;1;1;SP;PR;0.0;0.0;0.0;0.0
533;45;16:00;Cruzeiro;Fluminense;5;2;MG;RJ;0.0;0.0;0.0;0.0
534;45;16:00;Guarani;Paysandu;2;1;SP;PA;0.0;0.0;0.0;0.0
535;45;16:00;Santos;Gremio;2;2;SP;RS;0.0;0.0;0.0;0.0
536;45;16:00;Flamengo;Ponte Preta;1;1;RJ;SP;0.0;0.0;0.0;0.0
537;45;16:00;Criciuma;Bahia;3;2;SC;BA;0.0;0.0;0.0;0.0
538;45;16:00;Fortaleza;Coritiba;2;2;CE;PR;0.0;0.0;0.0;0.0
539;45;18:00;Internacional;Sao Paulo;1;1;RS;SP;0.0;0.0;0.0;0.0
540;45;18:00;Juventude;Sao Caetano;2;1;RS;SP;0.0;0.0;0.0;0.0
541;46;16:00;Parana;Vitoria;2;0;PR;BA;0.0;0.0;0.0;0.0
542;46;16:00;Coritiba;Criciuma;2;0;PR;SC;0.0;0.0;0.0;0.0
543;46;16:00;Atletico-MG;Goias;3;2;MG;GO;0.0;0.0;0.0;0.0
544;46;16:00;Figueirense;Guarani;2;0;SC;SP;0.0;0.0;0.0;0.0
545;46;16:00;Sao Caetano;Internacional;5;0;SP;RS;0.0;0.0;0.0;0.0
546;46;16:00;Gremio;Corinthians;3;0;RS;SP;0.0;0.0;0.0;0.0
547;46;16:00;Ponte Preta;Fortaleza;2;0;SP;CE;0.0;0.0;0.0;0.0
548;46;16:00;Bahia;Cruzeiro;0;7;BA;MG;0.0;0.0;0.0;0.0
549;46;16:00;Fluminense;Juventude;1;0;RJ;RS;0.0;0.0;0.0;0.0
550;46;16:00;Paysandu;Athletico-PR;2;2;PA;PR;0.0;0.0;0.0;0.0
551;46;18:00;Vasco;Santos;1;1;RJ;SP;0.0;0.0;0.0;0.0
552;46;18:00;Sao Paulo;Flamengo;1;3;SP;RJ;0.0;0.0;0.0;0.0
553;1;16:00;Botafogo-RJ;Goias;1;4;RJ;GO;0.0;0.0;0.0;0.0
554;1;16:00;Figueirense;Internacional;1;0;SC;RS;0.0;0.0;0.0;0.0
555;1;16:00;Sao Caetano;Vitoria;1;0;SP;BA;0.0;0.0;0.0;0.0
556;1;18:00;Cruzeiro;Juventude;2;1;MG;RS;0.0;0.0;0.0;0.0
557;1;18:00;Palmeiras;Atletico-MG;0;0;SP;MG;0.0;0.0;0.0;0.0
558;1;21:45;Gremio;Flamengo;0;0;RS;RJ;0.0;0.0;0.0;0.0
559;1;21:45;Ponte Preta;Corinthians;3;2;SP;SP;0.0;0.0;0.0;0.0
560;1;21:45;Parana;Santos;3;2;PR;SP;0.0;0.0;0.0;0.0
561;1;20:30;Coritiba;Guarani;1;0;PR;SP;0.0;0.0;0.0;0.0
562;1;20:30;Vasco;Criciuma;0;1;RJ;SC;0.0;0.0;0.0;0.0
563;1;20:30;Paysandu;Fluminense;3;3;PA;RJ;0.0;0.0;0.0;0.0
564;1;20:30;Sao Paulo;Athletico-PR;1;0;SP;PR;0.0;0.0;0.0;0.0
565;2;16:00;Flamengo;Ponte Preta;0;0;RJ;SP;0.0;0.0;0.0;0.0
566;2;16:00;Goias;Cruzeiro;2;2;GO;MG;0.0;0.0;0.0;0.0
567;2;16:00;Juventude;Gremio;1;1;RS;RS;0.0;0.0;0.0;0.0
568;2;16:00;Internacional;Palmeiras;1;0;RS;SP;0.0;0.0;0.0;0.0
569;2;16:00;Atletico-MG;Vasco;1;1;MG;RJ;0.0;0.0;0.0;0.0
570;2;16:00;Fluminense;Coritiba;1;1;RJ;PR;0.0;0.0;0.0;0.0
571;2;16:00;Corinthians;Paysandu;2;1;SP;PA;0.0;0.0;0.0;0.0
572;2;16:00;Guarani;Sao Caetano;1;1;SP;SP;0.0;0.0;0.0;0.0
573;2;16:00;Athletico-PR;Figueirense;0;3;PR;SC;0.0;0.0;0.0;0.0
574;2;17:00;Vitoria;Parana;6;1;BA;PR;0.0;0.0;0.0;0.0
575;2;18:00;Criciuma;Sao Paulo;1;1;SC;SP;0.0;0.0;0.0;0.0
576;2;18:00;Santos;Botafogo-RJ;2;0;SP;RJ;0.0;0.0;0.0;0.0
577;3;20:30;Botafogo-RJ;Atletico-MG;2;2;RJ;MG;0.0;0.0;0.0;0.0
578;3;20:30;Coritiba;Internacional;1;1;PR;RS;0.0;0.0;0.0;0.0
579;3;20:30;Paysandu;Athletico-PR;0;3;PA;PR;0.0;0.0;0.0;0.0
580;3;20:30;Cruzeiro;Criciuma;2;2;MG;SC;0.0;0.0;0.0;0.0
581;3;20:30;Ponte Preta;Goias;2;0;SP;GO;0.0;0.0;0.0;0.0
582;3;21:45;Gremio;Corinthians;4;0;RS;SP;0.0;0.0;0.0;0.0
583;3;21:45;Figueirense;Santos;2;1;SC;SP;0.0;0.0;0.0;0.0
584;3;21:45;Sao Paulo;Fluminense;1;0;SP;RJ;0.0;0.0;0.0;0.0
585;3;20:30;Parana;Flamengo;2;1;PR;RJ;0.0;0.0;0.0;0.0
586;3;20:30;Vasco;Guarani;0;1;RJ;SP;0.0;0.0;0.0;0.0
587;3;20:30;Palmeiras;Vitoria;2;2;SP;BA;0.0;0.0;0.0;0.0
589;4;16:00;Internacional;Paysandu;1;0;RS;PA;0.0;0.0;0.0;0.0
590;4;16:00;Criciuma;Botafogo-RJ;1;0;SC;RJ;0.0;0.0;0.0;0.0
591;4;18:00;Atletico-MG;Ponte Preta;1;2;MG;SP;0.0;0.0;0.0;0.0
592;4;18:00;Goias;Gremio;4;0;GO;RS;0.0;0.0;0.0;0.0
593;4;16:00;Flamengo;Sao Caetano;1;1;RJ;SP;0.0;0.0;0.0;0.0
594;4;16:00;Santos;Cruzeiro;1;3;SP;MG;0.0;0.0;0.0;0.0
595;4;16:00;Fluminense;Vasco;1;0;RJ;RJ;0.0;0.0;0.0;0.0
596;4;16:00;Corinthians;Palmeiras;0;4;SP;SP;0.0;0.0;0.0;0.0
597;4;16:00;Juventude;Parana;4;0;RS;PR;0.0;0.0;0.0;0.0
598;4;17:00;Vitoria;Figueirense;3;1;BA;SC;0.0;0.0;0.0;0.0
599;4;18:00;Guarani;Sao Paulo;2;3;SP;SP;0.0;0.0;0.0;0.0
600;4;18:00;Athletico-PR;Coritiba;1;1;PR;PR;0.0;0.0;0.0;0.0
601;5;16:00;Santos;Juventude;2;1;SP;RS;0.0;0.0;0.0;0.0
